production_order_id,part_id,lot_id,production_timestamp,quantity,machine_id,operator_id,shift,plant_code,status
PO002760,PART-026,LOT-02760,2024-01-20 13:47:00,454,M008,OP037,1,PLANT1,completed
PO002761,PART-011,LOT-02761,2024-01-16 07:07:00,101,M020,OP042,1,PLANT3,completed
PO002762,PART-006,LOT-02762,2024-01-05 13:56:00,62,M003,OP095,1,PLANT1,completed
PO002763,PART-028,LOT-02763,2024-01-23 10:06:00,479,M003,OP090,1,PLANT3,completed
PO002764,PART-004,LOT-02764,2024-01-01 02:16:00,261,M006,OP005,3,PLANT1,completed
PO002765,PART-024,LOT-02765,2024-01-17 06:12:00,361,M019,OP012,1,PLANT1,completed
PO002766,PART-020,LOT-02766,2024-01-16 00:36:00,71,M002,OP075,3,PLANT1,delayed
PO002767,PART-040,LOT-02767,2024-01-01 00:13:00,440,M007,OP022,3,PLANT2,in_progress
PO002768,PART-032,LOT-02768,2024-01-05 21:27:00,156,M019,OP038,2,PLANT3,in_progress
PO002769,PART-005,LOT-02769,2024-01-28 21:16:00,165,M005,OP009,2,PLANT2,completed
PO002770,PART-017,LOT-02770,2024-01-08 03:54:00,349,M017,OP013,3,PLANT2,completed
PO002771,PART-045,LOT-02771,2024-01-13 21:52:00,36,M013,OP044,2,PLANT3,completed
PO002772,PART-031,LOT-02772,2024-01-21 14:15:00,203,M017,OP040,2,PLANT2,completed
PO002773,PART-026,LOT-02773,2024-01-20 00:32:00,433,M008,OP040,3,PLANT3,completed
PO002774,PART-016,LOT-02774,2024-01-21 23:50:00,96,M005,OP005,3,PLANT1,completed
PO002775,PART-008,LOT-02775,2024-01-07 17:18:00,75,M015,OP017,2,PLANT1,completed
PO002776,PART-019,LOT-02776,2024-01-16 03:25:00,372,M011,OP075,3,PLANT1,completed
PO002777,PART-028,LOT-02777,2024-01-19 15:41:00,82,M018,OP094,2,PLANT3,completed
PO002778,PART-046,LOT-02778,2024-01-10 13:07:00,478,M016,OP084,1,PLANT1,completed
PO002779,PART-026,LOT-02779,2024-01-09 17:09:00,196,M003,OP007,2,PLANT1,in_progress
PO002780,PART-017,LOT-02780,2024-01-18 17:30:00,115,M016,OP060,2,PLANT3,delayed
PO002781,PART-046,LOT-02781,2024-01-15 17:26:00,250,M005,OP042,2,PLANT3,delayed
PO002782,PART-028,LOT-02782,2024-01-30 23:09:00,181,M019,OP090,3,PLANT1,completed
PO002783,PART-011,LOT-02783,2024-01-12 09:43:00,232,M003,OP063,1,PLANT2,completed
PO002784,PART-009,LOT-02784,2024-01-11 22:10:00,282,M020,OP064,3,PLANT2,delayed
PO002785,PART-047,LOT-02785,2024-01-09 05:10:00,233,M002,OP099,3,PLANT1,completed
PO002786,PART-046,LOT-02786,2024-01-16 14:36:00,429,M020,OP048,2,PLANT2,completed
PO002787,PART-031,LOT-02787,2024-01-23 19:18:00,123,M007,OP019,2,PLANT2,completed
PO002788,PART-048,LOT-02788,2024-01-23 23:34:00,160,M017,OP051,3,PLANT3,delayed
PO002789,PART-040,LOT-02789,2024-01-28 20:42:00,120,M014,OP099,2,PLANT3,in_progress
PO002790,PART-030,LOT-02790,2024-01-27 21:30:00,300,M010,OP069,2,PLANT2,completed
PO002791,PART-022,LOT-02791,2024-01-01 19:34:00,228,M019,OP081,2,PLANT1,completed
PO002792,PART-027,LOT-02792,2024-01-22 02:18:00,488,M020,OP074,3,PLANT1,delayed
PO002793,PART-038,LOT-02793,2024-01-11 03:27:00,250,M009,OP039,3,PLANT3,in_progress
PO002794,PART-015,LOT-02794,2024-01-27 09:02:00,150,M013,OP034,1,PLANT1,completed
PO002795,PART-003,LOT-02795,2024-01-11 02:15:00,440,M015,OP031,3,PLANT2,completed
PO002796,PART-004,LOT-02796,2024-01-04 11:07:00,430,M009,OP069,1,PLANT3,delayed
PO002797,PART-002,LOT-02797,2024-01-23 20:02:00,464,M010,OP099,2,PLANT3,completed
PO002798,PART-032,LOT-02798,2024-01-27 09:42:00,129,M018,OP085,1,PLANT3,completed
PO002799,PART-008,LOT-02799,2024-01-11 16:30:00,493,M013,OP072,2,PLANT3,completed
PO002800,PART-035,LOT-02800,2024-01-30 20:38:00,122,M001,OP088,2,PLANT2,completed
PO002801,PART-042,LOT-02801,2024-01-12 04:15:00,265,M001,OP013,3,PLANT1,delayed
PO002802,PART-047,LOT-02802,2024-01-12 18:00:00,106,M010,OP086,2,PLANT2,completed
PO002803,PART-028,LOT-02803,2024-01-10 06:55:00,393,M006,OP047,1,PLANT1,completed
PO002804,PART-019,LOT-02804,2024-01-15 02:02:00,297,M018,OP082,3,PLANT1,completed
PO002805,PART-010,LOT-02805,2024-01-06 12:38:00,456,M001,OP031,1,PLANT1,completed
PO002806,PART-049,LOT-02806,2024-01-13 06:58:00,111,M004,OP098,1,PLANT2,completed
PO002807,PART-033,LOT-02807,2024-01-25 07:55:00,258,M017,OP016,1,PLANT2,completed
PO002808,PART-018,LOT-02808,2024-01-04 18:57:00,202,M003,OP046,2,PLANT1,completed
PO002809,PART-013,LOT-02809,2024-01-25 19:37:00,148,M001,OP080,2,PLANT1,delayed
PO002810,PART-011,LOT-02810,2024-01-07 15:15:00,195,M006,OP067,2,PLANT3,completed
PO002811,PART-031,LOT-02811,2024-01-29 17:50:00,199,M001,OP044,2,PLANT2,completed
PO002812,PART-028,LOT-02812,2024-01-05 17:07:00,433,M017,OP100,2,PLANT2,completed
PO002813,PART-013,LOT-02813,2024-01-29 06:22:00,346,M016,OP100,1,PLANT3,completed
PO002814,PART-005,LOT-02814,2024-01-11 07:40:00,447,M016,OP072,1,PLANT2,completed
PO002815,PART-042,LOT-02815,2024-01-17 18:54:00,121,M002,OP005,2,PLANT2,completed
PO002816,PART-037,LOT-02816,2024-01-17 04:12:00,28,M012,OP084,3,PLANT2,completed
PO002817,PART-001,LOT-02817,2024-01-15 08:14:00,461,M015,OP011,1,PLANT1,in_progress
PO002818,PART-039,LOT-02818,2024-01-24 16:32:00,307,M004,OP076,2,PLANT1,completed
PO002819,PART-036,LOT-02819,2024-01-26 02:29:00,391,M011,OP016,3,PLANT3,in_progress
PO002820,PART-041,LOT-02820,2024-01-15 10:19:00,145,M010,OP069,1,PLANT2,completed
PO002821,PART-007,LOT-02821,2024-01-03 11:58:00,500,M010,OP086,1,PLANT1,completed
PO002822,PART-025,LOT-02822,2024-01-07 23:09:00,163,M011,OP053,3,PLANT1,delayed
PO002823,PART-024,LOT-02823,2024-01-04 10:02:00,275,M010,OP095,1,PLANT2,completed
PO002824,PART-002,LOT-02824,2024-01-13 23:27:00,187,M006,OP092,3,PLANT1,in_progress
PO002825,PART-034,LOT-02825,2024-01-28 10:32:00,326,M004,OP047,1,PLANT1,completed
PO002826,PART-017,LOT-02826,2024-01-16 04:34:00,182,M004,OP024,3,PLANT3,completed
PO002827,PART-006,LOT-02827,2024-01-11 12:52:00,45,M009,OP040,1,PLANT3,completed
PO002828,PART-006,LOT-02828,2024-01-25 23:35:00,498,M019,OP089,3,PLANT3,completed
PO002829,PART-036,LOT-02829,2024-01-30 22:36:00,172,M004,OP052,3,PLANT1,completed
PO002830,PART-027,LOT-02830,2024-01-05 05:32:00,356,M011,OP035,3,PLANT3,completed
PO002831,PART-005,LOT-02831,2024-01-05 07:01:00,321,M001,OP014,1,PLANT2,completed
PO002832,PART-024,LOT-02832,2024-01-19 11:26:00,297,M004,OP034,1,PLANT1,completed
PO002833,PART-036,LOT-02833,2024-01-12 06:25:00,61,M011,OP022,1,PLANT1,completed
PO002834,PART-037,LOT-02834,2024-01-05 17:27:00,342,M001,OP061,2,PLANT1,completed
PO002835,PART-009,LOT-02835,2024-01-08 16:59:00,397,M017,OP031,2,PLANT2,completed
PO002836,PART-034,LOT-02836,2024-01-13 10:31:00,315,M007,OP064,1,PLANT3,completed
PO002837,PART-028,LOT-02837,2024-01-10 14:28:00,333,M013,OP025,2,PLANT3,completed
PO002838,PART-009,LOT-02838,2024-01-19 09:50:00,322,M014,OP075,1,PLANT2,completed
PO002839,PART-040,LOT-02839,2024-01-06 16:08:00,381,M014,OP033,2,PLANT3,completed
PO002840,PART-001,LOT-02840,2024-01-06 05:11:00,227,M019,OP025,3,PLANT3,completed
PO002841,PART-009,LOT-02841,2024-01-27 05:49:00,114,M019,OP016,3,PLANT3,completed
PO002842,PART-046,LOT-02842,2024-01-02 19:54:00,138,M008,OP096,2,PLANT1,completed
PO002843,PART-044,LOT-02843,2024-01-18 23:08:00,88,M007,OP036,3,PLANT1,completed
PO002844,PART-042,LOT-02844,2024-01-10 13:35:00,387,M004,OP090,1,PLANT1,completed
PO002845,PART-022,LOT-02845,2024-01-10 09:22:00,248,M005,OP019,1,PLANT3,completed
PO002846,PART-008,LOT-02846,2024-01-17 18:46:00,186,M014,OP049,2,PLANT3,completed
PO002847,PART-018,LOT-02847,2024-01-21 04:19:00,359,M007,OP082,3,PLANT1,completed
PO002848,PART-023,LOT-02848,2024-01-09 13:20:00,465,M008,OP063,1,PLANT2,delayed
PO002849,PART-028,LOT-02849,2024-01-03 05:26:00,149,M001,OP056,3,PLANT2,completed
PO002850,PART-004,LOT-02850,2024-01-21 21:04:00,288,M010,OP027,2,PLANT2,completed
PO002851,PART-019,LOT-02851,2024-01-07 09:40:00,165,M009,OP023,1,PLANT2,completed
PO002852,PART-031,LOT-02852,2024-01-25 02:27:00,53,M019,OP059,3,PLANT2,completed
PO002853,PART-015,LOT-02853,2024-01-21 10:48:00,122,M009,OP062,1,PLANT2,completed
PO002854,PART-031,LOT-02854,2024-01-11 00:54:00,244,M005,OP003,3,PLANT1,completed
PO002855,PART-025,LOT-02855,2024-01-10 23:04:00,302,M017,OP083,3,PLANT1,completed
PO002856,PART-047,LOT-02856,2024-01-17 21:02:00,287,M009,OP089,2,PLANT1,completed
PO002857,PART-043,LOT-02857,2024-01-24 12:08:00,429,M010,OP096,1,PLANT2,completed
PO002858,PART-037,LOT-02858,2024-01-05 21:00:00,143,M010,OP033,2,PLANT1,completed
PO002859,PART-043,LOT-02859,2024-01-26 07:15:00,458,M020,OP074,1,PLANT3,delayed
PO002860,PART-041,LOT-02860,2024-01-23 14:53:00,290,M001,OP020,2,PLANT1,completed
PO002861,PART-045,LOT-02861,2024-01-26 04:58:00,234,M019,OP044,3,PLANT1,completed
PO002862,PART-012,LOT-02862,2024-01-05 22:28:00,395,M010,OP093,3,PLANT2,completed
PO002863,PART-018,LOT-02863,2024-01-27 16:16:00,122,M013,OP086,2,PLANT3,completed
PO002864,PART-023,LOT-02864,2024-01-05 08:57:00,214,M016,OP080,1,PLANT1,in_progress
PO002865,PART-021,LOT-02865,2024-01-03 02:01:00,459,M011,OP046,3,PLANT2,completed
PO002866,PART-035,LOT-02866,2024-01-16 04:11:00,272,M008,OP056,3,PLANT3,completed
PO002867,PART-005,LOT-02867,2024-01-05 16:42:00,309,M005,OP030,2,PLANT2,in_progress
PO002868,PART-014,LOT-02868,2024-01-22 06:10:00,231,M018,OP095,1,PLANT1,completed
PO002869,PART-036,LOT-02869,2024-01-21 01:59:00,387,M005,OP029,3,PLANT3,completed
PO002870,PART-024,LOT-02870,2024-01-05 09:47:00,38,M009,OP002,1,PLANT3,completed
PO002871,PART-018,LOT-02871,2024-01-30 06:20:00,321,M015,OP027,1,PLANT1,completed
PO002872,PART-016,LOT-02872,2024-01-28 20:13:00,80,M003,OP033,2,PLANT3,completed
PO002873,PART-041,LOT-02873,2024-01-11 23:27:00,42,M016,OP089,3,PLANT2,completed
PO002874,PART-043,LOT-02874,2024-01-01 06:56:00,494,M016,OP028,1,PLANT2,in_progress
PO002875,PART-007,LOT-02875,2024-01-05 00:53:00,277,M019,OP030,3,PLANT3,completed
PO002876,PART-028,LOT-02876,2024-01-16 21:09:00,498,M012,OP097,2,PLANT2,completed
PO002877,PART-011,LOT-02877,2024-01-02 05:22:00,398,M004,OP081,3,PLANT3,completed
PO002878,PART-018,LOT-02878,2024-01-09 18:18:00,108,M006,OP030,2,PLANT3,completed
PO002879,PART-012,LOT-02879,2024-01-09 21:55:00,443,M007,OP026,2,PLANT1,completed
PO002880,PART-004,LOT-02880,2024-01-21 10:56:00,135,M020,OP018,1,PLANT1,completed
PO002881,PART-047,LOT-02881,2024-01-10 07:00:00,207,M010,OP088,1,PLANT2,completed
PO002882,PART-005,LOT-02882,2024-01-08 05:44:00,262,M013,OP001,3,PLANT1,completed
PO002883,PART-035,LOT-02883,2024-01-08 23:15:00,370,M014,OP014,3,PLANT1,completed
PO002884,PART-014,LOT-02884,2024-01-04 07:58:00,98,M014,OP014,1,PLANT2,completed
PO002885,PART-011,LOT-02885,2024-01-13 02:41:00,385,M017,OP092,3,PLANT3,in_progress
PO002886,PART-034,LOT-02886,2024-01-27 22:16:00,480,M019,OP043,3,PLANT2,completed
PO002887,PART-039,LOT-02887,2024-01-25 06:00:00,358,M019,OP028,1,PLANT2,completed
PO002888,PART-040,LOT-02888,2024-01-21 06:08:00,162,M011,OP034,1,PLANT3,completed
PO002889,PART-047,LOT-02889,2024-01-01 21:52:00,120,M013,OP038,2,PLANT2,completed
PO002890,PART-030,LOT-02890,2024-01-05 03:25:00,467,M019,OP015,3,PLANT3,completed
PO002891,PART-004,LOT-02891,2024-01-11 10:56:00,397,M018,OP015,1,PLANT3,completed
PO002892,PART-042,LOT-02892,2024-01-27 10:14:00,384,M005,OP007,1,PLANT3,completed
PO002893,PART-015,LOT-02893,2024-01-06 18:05:00,143,M002,OP066,2,PLANT3,completed
PO002894,PART-005,LOT-02894,2024-01-11 23:46:00,295,M018,OP011,3,PLANT2,completed
PO002895,PART-006,LOT-02895,2024-01-12 19:36:00,153,M011,OP071,2,PLANT1,in_progress
PO002896,PART-003,LOT-02896,2024-01-20 11:11:00,271,M007,OP018,1,PLANT1,completed
PO002897,PART-006,LOT-02897,2024-01-24 13:44:00,95,M020,OP057,1,PLANT1,completed
PO002898,PART-041,LOT-02898,2024-01-25 21:10:00,61,M011,OP059,2,PLANT1,completed
PO002899,PART-022,LOT-02899,2024-01-02 08:43:00,36,M001,OP100,1,PLANT1,completed
PO002900,PART-045,LOT-02900,2024-01-02 02:26:00,461,M001,OP011,3,PLANT2,completed
PO002901,PART-048,LOT-02901,2024-01-29 23:49:00,319,M003,OP011,3,PLANT3,completed
PO002902,PART-007,LOT-02902,2024-01-20 23:28:00,421,M018,OP083,3,PLANT2,completed
PO002903,PART-041,LOT-02903,2024-01-28 12:40:00,33,M005,OP046,1,PLANT2,completed
PO002904,PART-008,LOT-02904,2024-01-23 22:31:00,350,M010,OP097,3,PLANT2,completed
PO002905,PART-006,LOT-02905,2024-01-25 20:07:00,436,M005,OP077,2,PLANT3,completed
PO002906,PART-031,LOT-02906,2024-01-14 01:40:00,271,M017,OP099,3,PLANT1,completed
PO002907,PART-049,LOT-02907,2024-01-14 03:38:00,276,M020,OP006,3,PLANT2,completed
PO002908,PART-003,LOT-02908,2024-01-24 01:56:00,242,M015,OP004,3,PLANT1,completed
PO002909,PART-001,LOT-02909,2024-01-12 21:23:00,473,M008,OP049,2,PLANT2,completed
PO002910,PART-006,LOT-02910,2024-01-17 10:49:00,390,M017,OP036,1,PLANT3,completed
PO002911,PART-025,LOT-02911,2024-01-26 14:56:00,82,M008,OP053,2,PLANT1,completed
PO002912,PART-033,LOT-02912,2024-01-11 08:52:00,184,M012,OP085,1,PLANT1,completed
PO002913,PART-011,LOT-02913,2024-01-27 06:02:00,212,M002,OP071,1,PLANT3,completed
PO002914,PART-031,LOT-02914,2024-01-03 09:55:00,228,M007,OP031,1,PLANT2,completed
PO002915,PART-040,LOT-02915,2024-01-26 09:46:00,255,M020,OP046,1,PLANT1,completed
PO002916,PART-050,LOT-02916,2024-01-29 22:56:00,500,M017,OP024,3,PLANT1,completed
PO002917,PART-018,LOT-02917,2024-01-03 03:19:00,495,M004,OP051,3,PLANT2,in_progress
PO002918,PART-008,LOT-02918,2024-01-26 07:04:00,488,M017,OP095,1,PLANT1,completed
PO002919,PART-047,LOT-02919,2024-01-12 18:31:00,458,M006,OP071,2,PLANT2,completed
PO002920,PART-016,LOT-02920,2024-01-24 11:14:00,119,M013,OP092,1,PLANT1,completed
PO002921,PART-005,LOT-02921,2024-01-19 04:35:00,157,M008,OP020,3,PLANT3,completed
PO002922,PART-045,LOT-02922,2024-01-19 04:59:00,336,M010,OP093,3,PLANT1,completed
PO002923,PART-042,LOT-02923,2024-01-14 23:52:00,228,M010,OP021,3,PLANT1,completed
PO002924,PART-027,LOT-02924,2024-01-06 22:33:00,208,M017,OP056,3,PLANT1,completed
PO002925,PART-050,LOT-02925,2024-01-12 11:05:00,62,M015,OP006,1,PLANT2,completed
PO002926,PART-041,LOT-02926,2024-01-18 17:51:00,100,M012,OP097,2,PLANT2,completed
PO002927,PART-003,LOT-02927,2024-01-09 11:48:00,226,M008,OP093,1,PLANT3,completed
PO002928,PART-035,LOT-02928,2024-01-09 12:12:00,170,M007,OP094,1,PLANT1,completed
PO002929,PART-031,LOT-02929,2024-01-18 04:04:00,177,M014,OP036,3,PLANT2,completed
PO002930,PART-034,LOT-02930,2024-01-23 23:49:00,489,M001,OP099,3,PLANT1,completed
PO002931,PART-024,LOT-02931,2024-01-11 23:43:00,304,M017,OP067,3,PLANT1,in_progress
PO002932,PART-018,LOT-02932,2024-01-16 02:08:00,391,M005,OP060,3,PLANT3,in_progress
PO002933,PART-004,LOT-02933,2024-01-16 11:17:00,39,M010,OP088,1,PLANT3,completed
PO002934,PART-019,LOT-02934,2024-01-11 20:51:00,124,M007,OP027,2,PLANT2,completed
PO002935,PART-034,LOT-02935,2024-01-12 17:29:00,320,M011,OP091,2,PLANT1,completed
PO002936,PART-015,LOT-02936,2024-01-07 10:27:00,432,M004,OP012,1,PLANT1,completed
PO002937,PART-030,LOT-02937,2024-01-24 22:45:00,258,M004,OP070,3,PLANT1,completed
PO002938,PART-013,LOT-02938,2024-01-11 23:20:00,323,M003,OP081,3,PLANT3,completed
PO002939,PART-014,LOT-02939,2024-01-07 03:08:00,227,M011,OP029,3,PLANT1,in_progress
PO002940,PART-003,LOT-02940,2024-01-04 11:55:00,62,M020,OP098,1,PLANT3,completed
PO002941,PART-021,LOT-02941,2024-01-18 17:15:00,68,M015,OP065,2,PLANT2,completed
PO002942,PART-047,LOT-02942,2024-01-24 20:51:00,476,M001,OP002,2,PLANT1,completed
PO002943,PART-002,LOT-02943,2024-01-02 08:06:00,320,M004,OP043,1,PLANT2,completed
PO002944,PART-009,LOT-02944,2024-01-28 04:17:00,288,M001,OP032,3,PLANT3,completed
PO002945,PART-031,LOT-02945,2024-01-29 23:35:00,379,M016,OP034,3,PLANT3,completed
PO002946,PART-039,LOT-02946,2024-01-06 10:44:00,391,M014,OP001,1,PLANT3,completed
PO002947,PART-026,LOT-02947,2024-01-17 17:51:00,332,M012,OP018,2,PLANT1,completed
PO002948,PART-039,LOT-02948,2024-01-04 05:27:00,433,M004,OP068,3,PLANT3,completed
PO002949,PART-019,LOT-02949,2024-01-05 22:53:00,296,M010,OP029,3,PLANT1,completed
PO002950,PART-031,LOT-02950,2024-01-16 14:35:00,449,M001,OP076,2,PLANT1,completed
PO002951,PART-027,LOT-02951,2024-01-09 20:40:00,107,M006,OP028,2,PLANT3,completed
PO002952,PART-010,LOT-02952,2024-01-04 08:16:00,142,M015,OP036,1,PLANT2,completed
PO002953,PART-005,LOT-02953,2024-01-05 04:44:00,150,M002,OP090,3,PLANT3,in_progress
PO002954,PART-019,LOT-02954,2024-01-06 22:03:00,286,M018,OP053,3,PLANT3,completed
PO002955,PART-024,LOT-02955,2024-01-29 16:39:00,30,M011,OP031,2,PLANT2,delayed
PO002956,PART-028,LOT-02956,2024-01-20 19:32:00,424,M002,OP067,2,PLANT3,completed
PO002957,PART-048,LOT-02957,2024-01-06 20:40:00,238,M001,OP006,2,PLANT1,in_progress
PO002958,PART-004,LOT-02958,2024-01-24 16:15:00,473,M007,OP047,2,PLANT2,completed
PO002959,PART-039,LOT-02959,2024-01-05 00:32:00,438,M001,OP050,3,PLANT1,completed
PO002960,PART-005,LOT-02960,2024-01-15 13:56:00,401,M007,OP013,1,PLANT1,completed
PO002961,PART-017,LOT-02961,2024-01-16 11:57:00,202,M002,OP056,1,PLANT3,completed
PO002962,PART-028,LOT-02962,2024-01-27 00:49:00,75,M016,OP081,3,PLANT2,completed
PO002963,PART-036,LOT-02963,2024-01-30 07:35:00,482,M005,OP080,1,PLANT1,delayed
PO002964,PART-017,LOT-02964,2024-01-14 05:11:00,403,M002,OP015,3,PLANT1,completed
PO002965,PART-036,LOT-02965,2024-01-01 05:24:00,426,M017,OP058,3,PLANT1,completed
PO002966,PART-016,LOT-02966,2024-01-22 16:53:00,461,M018,OP095,2,PLANT3,completed
PO002967,PART-003,LOT-02967,2024-01-10 15:31:00,139,M012,OP079,2,PLANT3,completed
PO002968,PART-007,LOT-02968,2024-01-17 20:45:00,251,M001,OP078,2,PLANT1,completed
PO002969,PART-037,LOT-02969,2024-01-27 10:26:00,382,M003,OP038,1,PLANT2,completed
PO002970,PART-002,LOT-02970,2024-01-21 14:54:00,150,M019,OP022,2,PLANT2,completed
PO002971,PART-046,LOT-02971,2024-01-27 01:38:00,339,M014,OP099,3,PLANT3,completed
PO002972,PART-025,LOT-02972,2024-01-30 21:22:00,171,M018,OP083,2,PLANT3,completed
PO002973,PART-048,LOT-02973,2024-01-21 18:17:00,65,M017,OP038,2,PLANT1,completed
PO002974,PART-024,LOT-02974,2024-01-27 08:43:00,216,M019,OP032,1,PLANT1,completed
PO002975,PART-007,LOT-02975,2024-01-14 09:34:00,30,M017,OP040,1,PLANT3,completed
PO002976,PART-013,LOT-02976,2024-01-08 23:16:00,475,M007,OP014,3,PLANT1,in_progress
PO002977,PART-015,LOT-02977,2024-01-14 09:35:00,419,M005,OP100,1,PLANT2,completed
PO002978,PART-036,LOT-02978,2024-01-03 11:49:00,228,M020,OP090,1,PLANT1,delayed
PO002979,PART-031,LOT-02979,2024-01-08 01:18:00,223,M004,OP059,3,PLANT2,delayed
PO002980,PART-002,LOT-02980,2024-01-30 05:09:00,246,M006,OP096,3,PLANT1,completed
PO002981,PART-047,LOT-02981,2024-01-11 09:09:00,286,M020,OP029,1,PLANT2,completed
PO002982,PART-039,LOT-02982,2024-01-17 11:11:00,352,M008,OP067,1,PLANT1,completed
PO002983,PART-036,LOT-02983,2024-01-01 19:06:00,448,M010,OP001,2,PLANT2,delayed
PO002984,PART-043,LOT-02984,2024-01-06 08:40:00,92,M019,OP079,1,PLANT2,completed
PO002985,PART-036,LOT-02985,2024-01-07 16:49:00,227,M019,OP098,2,PLANT2,completed
PO002986,PART-010,LOT-02986,2024-01-20 18:12:00,358,M009,OP012,2,PLANT3,completed
PO002987,PART-025,LOT-02987,2024-01-16 16:31:00,228,M003,OP028,2,PLANT1,completed
PO002988,PART-028,LOT-02988,2024-01-05 11:19:00,364,M005,OP099,1,PLANT1,in_progress
PO002989,PART-021,LOT-02989,2024-01-27 00:14:00,192,M004,OP033,3,PLANT1,completed
PO002990,PART-026,LOT-02990,2024-01-25 15:25:00,96,M008,OP076,2,PLANT2,in_progress
PO002991,PART-018,LOT-02991,2024-01-29 11:48:00,480,M002,OP004,1,PLANT1,completed
PO002992,PART-015,LOT-02992,2024-01-01 01:04:00,23,M017,OP056,3,PLANT3,completed
PO002993,PART-025,LOT-02993,2024-01-03 20:22:00,48,M004,OP098,2,PLANT2,completed
PO002994,PART-005,LOT-02994,2024-01-04 16:42:00,362,M007,OP079,2,PLANT2,in_progress
PO002995,PART-002,LOT-02995,2024-01-03 04:20:00,53,M013,OP068,3,PLANT1,completed
PO002996,PART-018,LOT-02996,2024-01-04 15:29:00,170,M020,OP010,2,PLANT3,completed
PO002997,PART-030,LOT-02997,2024-01-19 13:24:00,416,M006,OP081,1,PLANT3,completed
PO002998,PART-038,LOT-02998,2024-01-21 04:13:00,348,M014,OP081,3,PLANT1,completed
PO002999,PART-024,LOT-02999,2024-01-11 00:51:00,346,M009,OP035,3,PLANT1,in_progress
PO003000,PART-029,LOT-03000,2024-01-21 03:32:00,326,M010,OP051,3,PLANT1,completed
PO003001,PART-029,LOT-03001,2024-01-07 08:37:00,391,M013,OP098,1,PLANT2,completed
PO003002,PART-039,LOT-03002,2024-01-07 05:51:00,196,M001,OP072,3,PLANT1,completed
PO003003,PART-032,LOT-03003,2024-01-29 11:05:00,442,M016,OP050,1,PLANT1,delayed
PO003004,PART-037,LOT-03004,2024-01-28 09:19:00,54,M009,OP003,1,PLANT2,delayed
PO003005,PART-044,LOT-03005,2024-01-25 06:45:00,154,M003,OP025,1,PLANT1,completed
PO003006,PART-015,LOT-03006,2024-01-05 01:24:00,499,M005,OP041,3,PLANT2,completed
PO003007,PART-011,LOT-03007,2024-01-10 05:18:00,196,M013,OP014,3,PLANT2,completed
PO003008,PART-006,LOT-03008,2024-01-22 03:05:00,25,M007,OP022,3,PLANT3,completed
PO003009,PART-039,LOT-03009,2024-01-08 10:27:00,20,M013,OP015,1,PLANT1,completed
PO003010,PART-016,LOT-03010,2024-01-24 08:39:00,362,M011,OP017,1,PLANT2,completed
PO003011,PART-037,LOT-03011,2024-01-16 16:47:00,212,M004,OP025,2,PLANT1,completed
PO003012,PART-043,LOT-03012,2024-01-25 19:29:00,171,M010,OP034,2,PLANT3,completed
PO003013,PART-011,LOT-03013,2024-01-27 08:12:00,185,M002,OP019,1,PLANT2,completed
PO003014,PART-003,LOT-03014,2024-01-05 07:14:00,240,M009,OP037,1,PLANT1,completed
PO003015,PART-014,LOT-03015,2024-01-12 09:12:00,445,M004,OP051,1,PLANT2,completed
PO003016,PART-010,LOT-03016,2024-01-22 01:56:00,399,M016,OP086,3,PLANT3,completed
PO003017,PART-012,LOT-03017,2024-01-04 10:06:00,27,M006,OP082,1,PLANT1,in_progress
PO003018,PART-038,LOT-03018,2024-01-25 09:43:00,443,M006,OP014,1,PLANT3,completed
PO003019,PART-034,LOT-03019,2024-01-20 02:36:00,107,M019,OP070,3,PLANT2,completed
PO003020,PART-032,LOT-03020,2024-01-28 14:27:00,244,M008,OP098,2,PLANT2,in_progress
PO003021,PART-015,LOT-03021,2024-01-25 13:07:00,144,M004,OP066,1,PLANT1,completed
PO003022,PART-021,LOT-03022,2024-01-19 14:06:00,34,M011,OP030,2,PLANT3,completed
PO003023,PART-048,LOT-03023,2024-01-02 01:01:00,272,M019,OP070,3,PLANT3,completed
PO003024,PART-026,LOT-03024,2024-01-06 09:58:00,252,M016,OP090,1,PLANT1,completed
PO003025,PART-032,LOT-03025,2024-01-11 17:43:00,480,M013,OP067,2,PLANT1,in_progress
PO003026,PART-001,LOT-03026,2024-01-17 14:46:00,411,M001,OP049,2,PLANT3,completed
PO003027,PART-043,LOT-03027,2024-01-08 18:42:00,112,M008,OP081,2,PLANT2,completed
PO003028,PART-011,LOT-03028,2024-01-04 22:08:00,221,M012,OP002,3,PLANT2,completed
PO003029,PART-029,LOT-03029,2024-01-05 18:34:00,371,M009,OP052,2,PLANT3,completed
PO003030,PART-005,LOT-03030,2024-01-24 19:04:00,353,M006,OP010,2,PLANT3,completed
PO003031,PART-037,LOT-03031,2024-01-19 02:38:00,253,M020,OP006,3,PLANT3,completed
PO003032,PART-050,LOT-03032,2024-01-13 05:17:00,140,M014,OP080,3,PLANT3,completed
