measurement_id,component_id,lot_id,feature_name,nominal_value,upper_tolerance,lower_tolerance,measured_value,measurement_timestamp,cmm_machine_id,inspector_id,result
M0002390,PART-012,LOT-02390,width,10,10.1,9.9,10.026,1/2/2024 19:22,CMM3,QC005,pass
M0002391,PART-002,LOT-02391,parallelism,0,0.1,0,-0.008,1/22/2024 1:45,CMM3,QC017,fail
M0002392,PART-016,LOT-02392,flatness,0,0.1,0,-0.02,1/15/2024 11:09,CMM3,QC017,fail
M0002393,PART-041,LOT-02393,flatness,0,0.1,0,0.047,1/14/2024 4:27,CMM3,QC009,pass
M0002394,PART-036,LOT-02394,parallelism,0,0.1,0,0.058,1/30/2024 23:06,CMM1,QC016,pass
M0002395,PART-012,LOT-02395,bore_diameter,50,50.4,49.6,50.131,1/25/2024 4:57,CMM2,QC009,pass
M0002396,PART-048,LOT-02396,parallelism,0,0.1,0,0.003,1/12/2024 12:34,CMM3,QC006,pass
M0002397,PART-026,LOT-02397,flatness,0,0.1,0,-0.027,1/16/2024 17:47,CMM1,QC004,fail
M0002398,PART-013,LOT-02398,length,20,20.2,19.8,19.945,1/14/2024 13:06,CMM2,QC003,pass
M0002399,PART-024,LOT-02399,length,20,20.2,19.8,20.035,1/10/2024 1:54,CMM1,QC005,pass
M0002400,PART-020,LOT-02400,bore_diameter,50,50.4,49.6,50.056,1/26/2024 0:49,CMM2,QC006,pass
M0002401,PART-026,LOT-02401,angle,45,46,44,45.467,1/30/2024 16:32,CMM2,QC004,pass
M0002402,PART-039,LOT-02402,angle,45,46,44,45.217,1/20/2024 8:58,CMM2,QC003,pass
M0002403,PART-023,LOT-02403,length,20,20.2,19.8,19.9,1/20/2024 10:21,CMM1,QC003,pass
M0002404,PART-019,LOT-02404,thickness,5,5.05,4.95,5.018,1/29/2024 1:01,CMM1,QC012,pass
M0002405,PART-003,LOT-02405,flatness,0,0.1,0,-0.033,1/12/2024 16:35,CMM1,QC017,fail
M0002406,PART-015,LOT-02406,length,20,20.2,19.8,19.974,1/11/2024 11:10,CMM2,QC010,pass
M0002407,PART-010,LOT-02407,bore_diameter,50,50.4,49.6,50.033,1/2/2024 17:33,CMM3,QC018,pass
M0002408,PART-029,LOT-02408,flatness,0,0.1,0,0.067,1/20/2024 2:46,CMM2,QC017,pass
M0002409,PART-034,LOT-02409,flatness,0,0.1,0,0.104,1/27/2024 15:29,CMM1,QC005,fail
M0002410,PART-024,LOT-02410,angle,45,46,44,45.202,1/14/2024 1:52,CMM1,QC018,pass
M0002411,PART-023,LOT-02411,flatness,0,0.1,0,-0.006,1/5/2024 8:08,CMM2,QC010,fail
M0002412,PART-035,LOT-02412,width,10,10.1,9.9,10.018,1/28/2024 8:22,CMM1,QC017,pass
M0002413,PART-021,LOT-02413,length,20,20.2,19.8,20.059,1/7/2024 6:28,CMM1,QC012,pass
M0002414,PART-045,LOT-02414,parallelism,0,0.1,0,-0.011,1/31/2024 22:28,CMM3,QC010,fail
M0002415,PART-004,LOT-02415,flatness,0,0.1,0,0.06,1/23/2024 16:42,CMM1,QC013,pass
M0002416,PART-011,LOT-02416,width,10,10.1,9.9,10.008,1/2/2024 12:09,CMM1,QC001,pass
M0002417,PART-023,LOT-02417,thickness,5,5.05,4.95,5.008,1/22/2024 22:36,CMM2,QC006,pass
M0002418,PART-047,LOT-02418,flatness,0,0.1,0,0.022,1/13/2024 22:33,CMM3,QC001,pass
M0002419,PART-032,LOT-02419,width,10,10.1,9.9,10.014,1/22/2024 10:34,CMM2,QC010,pass
M0002420,PART-020,LOT-02420,bore_diameter,50,50.4,49.6,50.112,1/26/2024 6:04,CMM3,QC016,pass
M0002421,PART-033,LOT-02421,thickness,5,5.05,4.95,4.99,1/21/2024 4:42,CMM1,QC014,pass
M0002422,PART-001,LOT-02422,width,10,10.1,9.9,9.981,1/30/2024 10:50,CMM3,QC008,pass
M0002423,PART-005,LOT-02423,bore_diameter,50,50.4,49.6,49.853,1/29/2024 4:29,CMM1,QC004,pass
M0002424,PART-013,LOT-02424,flatness,0,0.1,0,0.015,1/13/2024 7:45,CMM2,QC006,pass
M0002425,PART-032,LOT-02425,length,20,20.2,19.8,20.052,1/7/2024 9:31,CMM2,QC010,pass
M0002426,PART-044,LOT-02426,outer_diameter,100,100.5,99.5,100.076,1/18/2024 15:11,CMM3,QC011,pass
M0002427,PART-022,LOT-02427,parallelism,0,0.1,0,0.056,1/10/2024 7:52,CMM1,QC006,pass
M0002428,PART-017,LOT-02428,angle,45,46,44,44.998,1/23/2024 23:47,CMM3,QC001,pass
M0002429,PART-023,LOT-02429,thickness,5,5.05,4.95,5.011,1/30/2024 15:56,CMM1,QC013,pass
M0002430,PART-034,LOT-02430,flatness,0,0.1,0,-0.036,1/14/2024 16:33,CMM3,QC002,fail
M0002431,PART-024,LOT-02431,length,20,20.2,19.8,19.974,1/5/2024 8:18,CMM2,QC014,pass
M0002432,PART-025,LOT-02432,bore_diameter,50,50.4,49.6,50.093,1/16/2024 2:31,CMM2,QC020,pass
M0002433,PART-012,LOT-02433,angle,45,46,44,45.283,1/11/2024 5:52,CMM3,QC004,pass
M0002434,PART-023,LOT-02434,flatness,0,0.1,0,-0.01,1/5/2024 17:54,CMM2,QC009,fail
M0002435,PART-029,LOT-02435,outer_diameter,100,100.5,99.5,99.988,1/10/2024 3:52,CMM2,QC016,pass
M0002436,PART-035,LOT-02436,thickness,5,5.05,4.95,4.975,1/7/2024 17:22,CMM1,QC005,pass
M0002437,PART-012,LOT-02437,outer_diameter,100,100.5,99.5,99.94,1/27/2024 23:33,CMM1,QC009,pass
M0002438,PART-010,LOT-02438,length,20,20.2,19.8,20.059,1/30/2024 6:46,CMM3,QC007,pass
M0002439,PART-025,LOT-02439,angle,45,46,44,45.192,1/22/2024 1:15,CMM1,QC015,pass
M0002440,PART-010,LOT-02440,outer_diameter,100,100.5,99.5,100.083,1/13/2024 14:32,CMM1,QC015,pass
M0002441,PART-004,LOT-02441,length,20,20.2,19.8,20.003,1/23/2024 19:45,CMM1,QC006,pass
M0002442,PART-042,LOT-02442,width,10,10.1,9.9,10,1/15/2024 15:07,CMM2,QC001,pass
M0002443,PART-034,LOT-02443,flatness,0,0.1,0,-0.022,1/19/2024 4:33,CMM2,QC018,fail
M0002444,PART-009,LOT-02444,angle,45,46,44,45.233,1/21/2024 23:13,CMM3,QC007,pass
M0002445,PART-028,LOT-02445,outer_diameter,100,100.5,99.5,100.07,1/18/2024 8:51,CMM2,QC015,pass
M0002446,PART-036,LOT-02446,angle,45,46,44,45.164,1/24/2024 23:46,CMM1,QC006,pass
M0002447,PART-050,LOT-02447,length,20,20.2,19.8,19.965,1/16/2024 1:41,CMM3,QC006,pass
M0002448,PART-006,LOT-02448,length,20,20.2,19.8,19.744,1/16/2024 17:27,CMM3,QC003,fail
M0002449,PART-042,LOT-02449,angle,45,46,44,44.282,1/15/2024 17:35,CMM1,QC017,pass
M0002450,PART-020,LOT-02450,angle,45,46,44,45.366,1/19/2024 16:24,CMM2,QC018,pass
M0002451,PART-044,LOT-02451,bore_diameter,50,50.4,49.6,49.936,1/21/2024 3:49,CMM2,QC020,pass
M0002452,PART-044,LOT-02452,flatness,0,0.1,0,-0.029,1/3/2024 2:50,CMM2,QC002,fail
M0002453,PART-015,LOT-02453,parallelism,0,0.1,0,0.023,1/17/2024 10:51,CMM1,QC009,pass
M0002454,PART-040,LOT-02454,outer_diameter,100,100.5,99.5,99.935,1/3/2024 7:01,CMM2,QC008,pass
M0002455,PART-019,LOT-02455,bore_diameter,50,50.4,49.6,50.141,1/3/2024 1:10,CMM1,QC012,pass
M0002456,PART-025,LOT-02456,bore_diameter,50,50.4,49.6,50.082,1/11/2024 19:26,CMM2,QC009,pass
M0002457,PART-016,LOT-02457,flatness,0,0.1,0,0.023,1/29/2024 22:07,CMM3,QC008,pass
M0002458,PART-041,LOT-02458,thickness,5,5.05,4.95,4.977,1/17/2024 2:19,CMM3,QC008,pass
M0002459,PART-027,LOT-02459,parallelism,0,0.1,0,0.04,1/19/2024 1:55,CMM2,QC007,pass
M0002460,PART-001,LOT-02460,thickness,5,5.05,4.95,5.004,1/31/2024 10:20,CMM3,QC012,pass
M0002461,PART-009,LOT-02461,bore_diameter,50,50.4,49.6,49.951,1/11/2024 4:32,CMM3,QC014,pass
M0002462,PART-032,LOT-02462,thickness,5,5.05,4.95,5.002,1/4/2024 18:38,CMM3,QC014,pass
M0002463,PART-017,LOT-02463,width,10,10.1,9.9,9.941,1/20/2024 15:56,CMM3,QC002,pass
M0002464,PART-017,LOT-02464,angle,45,46,44,45.136,1/6/2024 19:30,CMM1,QC009,pass
M0002465,PART-036,LOT-02465,parallelism,0,0.1,0,-0.034,1/24/2024 12:54,CMM3,QC001,fail
M0002466,PART-007,LOT-02466,angle,45,46,44,44.549,1/6/2024 9:41,CMM1,QC015,pass
M0002467,PART-045,LOT-02467,parallelism,0,0.1,0,-0.051,1/4/2024 4:37,CMM3,QC002,fail
M0002468,PART-010,LOT-02468,parallelism,0,0.1,0,0.037,1/21/2024 18:48,CMM2,QC019,pass
M0002469,PART-013,LOT-02469,width,10,10.1,9.9,9.979,1/12/2024 9:50,CMM1,QC016,pass
M0002470,PART-010,LOT-02470,outer_diameter,100,100.5,99.5,100.256,1/17/2024 4:50,CMM3,QC001,pass
M0002471,PART-042,LOT-02471,bore_diameter,50,50.4,49.6,49.929,1/4/2024 5:38,CMM2,QC013,pass
M0002472,PART-015,LOT-02472,thickness,5,5.05,4.95,4.972,1/10/2024 17:56,CMM2,QC011,pass
M0002473,PART-002,LOT-02473,parallelism,0,0.1,0,-0.037,1/22/2024 7:10,CMM2,QC009,fail
M0002474,PART-011,LOT-02474,flatness,0,0.1,0,0.041,1/7/2024 12:35,CMM2,QC005,pass
M0002475,PART-027,LOT-02475,width,10,10.1,9.9,9.995,1/26/2024 11:50,CMM1,QC010,pass
M0002476,PART-021,LOT-02476,parallelism,0,0.1,0,-0.018,1/18/2024 5:32,CMM1,QC018,fail
M0002477,PART-025,LOT-02477,outer_diameter,100,100.5,99.5,100.027,1/1/2024 15:44,CMM2,QC017,pass
M0002478,PART-015,LOT-02478,width,10,10.1,9.9,10.017,1/29/2024 23:15,CMM2,QC005,pass
M0002479,PART-031,LOT-02479,thickness,5,5.05,4.95,5.064,1/27/2024 23:13,CMM1,QC013,fail
M0002480,PART-029,LOT-02480,bore_diameter,50,50.4,49.6,50.149,1/13/2024 9:35,CMM3,QC011,pass
M0002481,PART-041,LOT-02481,parallelism,0,0.1,0,0.048,1/22/2024 15:57,CMM1,QC014,pass
M0002482,PART-015,LOT-02482,flatness,0,0.1,0,-0.012,1/9/2024 0:43,CMM1,QC007,fail
M0002483,PART-024,LOT-02483,outer_diameter,100,100.5,99.5,99.779,1/2/2024 23:52,CMM2,QC017,pass
M0002484,PART-046,LOT-02484,outer_diameter,100,100.5,99.5,99.931,1/26/2024 0:27,CMM2,QC018,pass
M0002485,PART-023,LOT-02485,outer_diameter,100,100.5,99.5,100.043,1/11/2024 2:18,CMM2,QC013,pass
M0002486,PART-029,LOT-02486,thickness,5,5.05,4.95,4.984,1/20/2024 0:16,CMM1,QC020,pass
M0002487,PART-009,LOT-02487,width,10,10.1,9.9,9.859,1/26/2024 0:49,CMM1,QC020,fail
M0002488,PART-013,LOT-02488,angle,45,46,44,44.681,1/30/2024 23:58,CMM2,QC002,pass
M0002489,PART-020,LOT-02489,angle,45,46,44,45.115,1/12/2024 7:12,CMM3,QC015,pass
M0002490,PART-029,LOT-02490,width,10,10.1,9.9,9.998,1/14/2024 17:01,CMM1,QC003,pass
M0002491,PART-022,LOT-02491,thickness,5,5.05,4.95,5.001,1/27/2024 16:35,CMM2,QC010,pass
M0002492,PART-028,LOT-02492,parallelism,0,0.1,0,-0.025,1/9/2024 21:57,CMM3,QC016,fail
M0002493,PART-043,LOT-02493,width,10,10.1,9.9,9.992,1/10/2024 13:14,CMM2,QC015,pass
M0002494,PART-037,LOT-02494,bore_diameter,50,50.4,49.6,49.877,1/11/2024 13:03,CMM3,QC002,pass
M0002495,PART-048,LOT-02495,flatness,0,0.1,0,0.03,1/7/2024 2:36,CMM3,QC010,pass
M0002496,PART-040,LOT-02496,angle,45,46,44,45.345,1/26/2024 3:32,CMM2,QC019,pass
M0002497,PART-006,LOT-02497,parallelism,0,0.1,0,-0.062,1/2/2024 13:26,CMM3,QC013,fail
M0002498,PART-023,LOT-02498,outer_diameter,100,100.5,99.5,99.845,1/10/2024 7:44,CMM3,QC007,pass
M0002499,PART-024,LOT-02499,thickness,5,5.05,4.95,5.074,1/30/2024 9:44,CMM3,QC019,fail
M0002500,PART-046,LOT-02500,outer_diameter,100,100.5,99.5,99.751,1/10/2024 8:23,CMM3,QC001,pass
M0002501,PART-010,LOT-02501,thickness,5,5.05,4.95,4.989,1/10/2024 7:19,CMM3,QC016,pass
M0002502,PART-036,LOT-02502,angle,45,46,44,44.972,1/27/2024 19:16,CMM2,QC007,pass
M0002503,PART-016,LOT-02503,bore_diameter,50,50.4,49.6,49.807,1/8/2024 0:49,CMM1,QC004,pass
M0002504,PART-009,LOT-02504,parallelism,0,0.1,0,-0.031,1/18/2024 12:05,CMM3,QC014,fail
M0002505,PART-038,LOT-02505,outer_diameter,100,100.5,99.5,99.833,1/18/2024 19:49,CMM2,QC006,pass
M0002506,PART-002,LOT-02506,width,10,10.1,9.9,10.007,1/24/2024 4:08,CMM1,QC004,pass
M0002507,PART-024,LOT-02507,bore_diameter,50,50.4,49.6,50.009,1/5/2024 0:14,CMM2,QC018,pass
M0002508,PART-010,LOT-02508,flatness,0,0.1,0,-0.024,1/6/2024 8:12,CMM1,QC013,fail
M0002509,PART-006,LOT-02509,angle,45,46,44,45.059,1/18/2024 23:26,CMM1,QC018,pass
M0002510,PART-027,LOT-02510,outer_diameter,100,100.5,99.5,99.909,1/9/2024 1:39,CMM3,QC004,pass
M0002511,PART-034,LOT-02511,length,20,20.2,19.8,19.982,1/4/2024 1:36,CMM3,QC020,pass
M0002512,PART-045,LOT-02512,angle,45,46,44,45.558,1/15/2024 8:55,CMM2,QC019,pass
M0002513,PART-048,LOT-02513,outer_diameter,100,100.5,99.5,100.223,1/31/2024 22:17,CMM1,QC017,pass
M0002514,PART-040,LOT-02514,thickness,5,5.05,4.95,4.978,1/3/2024 7:39,CMM2,QC018,pass
M0002515,PART-031,LOT-02515,angle,45,46,44,45.277,1/18/2024 19:04,CMM2,QC008,pass
M0002516,PART-025,LOT-02516,bore_diameter,50,50.4,49.6,50.108,1/16/2024 23:36,CMM1,QC015,pass
M0002517,PART-009,LOT-02517,flatness,0,0.1,0,-0.038,1/18/2024 3:11,CMM2,QC012,fail
M0002518,PART-018,LOT-02518,flatness,0,0.1,0,0.027,1/4/2024 19:59,CMM2,QC004,pass
M0002519,PART-021,LOT-02519,flatness,0,0.1,0,0.051,1/24/2024 19:44,CMM2,QC018,pass
M0002520,PART-007,LOT-02520,outer_diameter,100,100.5,99.5,99.813,1/12/2024 20:22,CMM1,QC001,pass
M0002521,PART-016,LOT-02521,bore_diameter,50,50.4,49.6,49.878,1/5/2024 16:26,CMM1,QC015,pass
M0002522,PART-022,LOT-02522,angle,45,46,44,45.339,1/29/2024 11:25,CMM1,QC004,pass
M0002523,PART-030,LOT-02523,bore_diameter,50,50.4,49.6,50.036,1/30/2024 12:13,CMM1,QC015,pass
M0002524,PART-004,LOT-02524,parallelism,0,0.1,0,0.018,1/8/2024 9:30,CMM3,QC006,pass
M0002525,PART-006,LOT-02525,length,20,20.2,19.8,20.023,1/2/2024 12:11,CMM3,QC011,pass
M0002526,PART-025,LOT-02526,thickness,5,5.05,4.95,5.007,1/16/2024 2:58,CMM3,QC009,pass
M0002527,PART-046,LOT-02527,thickness,5,5.05,4.95,4.978,1/25/2024 10:00,CMM2,QC019,pass
M0002528,PART-038,LOT-02528,length,20,20.2,19.8,20.07,1/4/2024 17:55,CMM1,QC020,pass
M0002529,PART-013,LOT-02529,parallelism,0,0.1,0,0.039,1/14/2024 1:33,CMM2,QC011,pass
M0002530,PART-045,LOT-02530,thickness,5,5.05,4.95,4.996,1/5/2024 9:46,CMM3,QC015,pass
M0002531,PART-041,LOT-02531,width,10,10.1,9.9,9.999,1/29/2024 4:57,CMM1,QC002,pass
M0002532,PART-014,LOT-02532,angle,45,46,44,44.49,1/21/2024 22:52,CMM3,QC005,pass
M0002533,PART-042,LOT-02533,angle,45,46,44,45.171,1/13/2024 23:53,CMM1,QC014,pass
M0002534,PART-023,LOT-02534,parallelism,0,0.1,0,0.019,1/5/2024 4:58,CMM2,QC007,pass
M0002535,PART-046,LOT-02535,flatness,0,0.1,0,-0.029,1/21/2024 21:04,CMM3,QC001,fail
M0002536,PART-024,LOT-02536,thickness,5,5.05,4.95,4.999,1/28/2024 23:22,CMM2,QC013,pass
M0002537,PART-021,LOT-02537,bore_diameter,50,50.4,49.6,50.581,1/22/2024 14:22,CMM3,QC013,fail
M0002538,PART-032,LOT-02538,parallelism,0,0.1,0,0.037,1/15/2024 15:23,CMM2,QC001,pass
M0002539,PART-045,LOT-02539,parallelism,0,0.1,0,-0.011,1/17/2024 10:27,CMM2,QC019,fail
M0002540,PART-026,LOT-02540,parallelism,0,0.1,0,0.019,1/23/2024 5:24,CMM1,QC011,pass
M0002541,PART-049,LOT-02541,bore_diameter,50,50.4,49.6,49.864,1/20/2024 13:08,CMM2,QC006,pass
M0002542,PART-041,LOT-02542,parallelism,0,0.1,0,-0.001,1/9/2024 17:10,CMM3,QC001,fail
M0002543,PART-043,LOT-02543,thickness,5,5.05,4.95,4.997,1/10/2024 7:43,CMM3,QC004,pass
M0002544,PART-026,LOT-02544,parallelism,0,0.1,0,0.008,1/23/2024 13:51,CMM2,QC013,pass
M0002545,PART-026,LOT-02545,length,20,20.2,19.8,19.975,1/8/2024 14:55,CMM2,QC002,pass
M0002546,PART-039,LOT-02546,length,20,20.2,19.8,19.991,1/24/2024 12:11,CMM1,QC003,pass
M0002547,PART-004,LOT-02547,flatness,0,0.1,0,0.028,1/17/2024 15:58,CMM3,QC003,pass
M0002548,PART-019,LOT-02548,angle,45,46,44,44.854,1/8/2024 12:31,CMM2,QC016,pass
M0002549,PART-001,LOT-02549,length,20,20.2,19.8,19.893,1/15/2024 3:25,CMM2,QC013,pass
M0002550,PART-040,LOT-02550,parallelism,0,0.1,0,0.058,1/21/2024 20:34,CMM1,QC002,pass
M0002551,PART-022,LOT-02551,width,10,10.1,9.9,10.046,1/18/2024 0:48,CMM2,QC004,pass
M0002552,PART-005,LOT-02552,angle,45,46,44,44.569,1/3/2024 15:20,CMM2,QC002,pass
M0002553,PART-021,LOT-02553,length,20,20.2,19.8,20.046,1/11/2024 18:58,CMM1,QC009,pass
M0002554,PART-036,LOT-02554,bore_diameter,50,50.4,49.6,49.933,1/17/2024 18:11,CMM1,QC003,pass
M0002555,PART-021,LOT-02555,length,20,20.2,19.8,20.018,1/31/2024 14:03,CMM1,QC014,pass
M0002556,PART-016,LOT-02556,flatness,0,0.1,0,0.01,1/24/2024 6:40,CMM2,QC010,pass
M0002557,PART-007,LOT-02557,bore_diameter,50,50.4,49.6,49.969,1/20/2024 10:35,CMM3,QC006,pass
M0002558,PART-032,LOT-02558,thickness,5,5.05,4.95,4.987,1/23/2024 18:22,CMM1,QC014,pass
M0002559,PART-013,LOT-02559,thickness,5,5.05,4.95,4.988,1/14/2024 3:41,CMM3,QC006,pass
M0002560,PART-015,LOT-02560,flatness,0,0.1,0,-0.031,1/31/2024 0:28,CMM3,QC001,fail
M0002561,PART-010,LOT-02561,angle,45,46,44,44.723,1/13/2024 13:55,CMM1,QC017,pass
M0002562,PART-013,LOT-02562,bore_diameter,50,50.4,49.6,49.991,1/31/2024 13:25,CMM1,QC006,pass
M0002563,PART-004,LOT-02563,outer_diameter,100,100.5,99.5,99.881,1/11/2024 0:55,CMM3,QC018,pass
M0002564,PART-028,LOT-02564,flatness,0,0.1,0,0.023,1/2/2024 8:55,CMM2,QC005,pass
M0002565,PART-002,LOT-02565,flatness,0,0.1,0,0.05,1/30/2024 22:45,CMM1,QC015,pass
M0002566,PART-010,LOT-02566,bore_diameter,50,50.4,49.6,49.923,1/22/2024 5:53,CMM3,QC012,pass
M0002567,PART-049,LOT-02567,parallelism,0,0.1,0,-0.016,1/16/2024 6:04,CMM1,QC018,fail
M0002568,PART-039,LOT-02568,flatness,0,0.1,0,0.008,1/22/2024 8:09,CMM2,QC003,pass
M0002569,PART-002,LOT-02569,length,20,20.2,19.8,20.033,1/7/2024 12:20,CMM3,QC019,pass
M0002570,PART-021,LOT-02570,flatness,0,0.1,0,0.016,1/18/2024 21:37,CMM3,QC013,pass
M0002571,PART-026,LOT-02571,length,20,20.2,19.8,20.005,1/9/2024 17:25,CMM2,QC014,pass
M0002572,PART-021,LOT-02572,bore_diameter,50,50.4,49.6,49.526,1/27/2024 15:48,CMM1,QC012,fail
M0002573,PART-046,LOT-02573,outer_diameter,100,100.5,99.5,100.124,1/9/2024 0:02,CMM3,QC015,pass
M0002574,PART-034,LOT-02574,angle,45,46,44,45.161,1/9/2024 23:27,CMM1,QC016,pass
M0002575,PART-022,LOT-02575,thickness,5,5.05,4.95,4.979,1/5/2024 5:38,CMM1,QC006,pass
M0002576,PART-035,LOT-02576,parallelism,0,0.1,0,0.029,1/4/2024 12:53,CMM2,QC011,pass
M0002577,PART-036,LOT-02577,bore_diameter,50,50.4,49.6,50.118,1/6/2024 16:43,CMM2,QC014,pass
M0002578,PART-017,LOT-02578,length,20,20.2,19.8,19.949,1/12/2024 1:22,CMM2,QC003,pass
M0002579,PART-004,LOT-02579,flatness,0,0.1,0,0.001,1/31/2024 6:13,CMM1,QC011,pass
M0002580,PART-049,LOT-02580,length,20,20.2,19.8,20.046,1/12/2024 17:07,CMM2,QC008,pass
M0002581,PART-049,LOT-02581,length,20,20.2,19.8,19.986,1/30/2024 4:51,CMM3,QC009,pass
M0002582,PART-032,LOT-02582,parallelism,0,0.1,0,-0.014,1/2/2024 1:40,CMM1,QC009,fail
M0002583,PART-038,LOT-02583,outer_diameter,100,100.5,99.5,100.179,1/4/2024 13:19,CMM2,QC003,pass
M0002584,PART-045,LOT-02584,thickness,5,5.05,4.95,4.931,1/6/2024 10:03,CMM2,QC008,fail
M0002585,PART-010,LOT-02585,parallelism,0,0.1,0,0.079,1/26/2024 4:42,CMM3,QC004,pass
M0002586,PART-033,LOT-02586,length,20,20.2,19.8,19.948,1/20/2024 0:15,CMM1,QC016,pass
M0002587,PART-013,LOT-02587,width,10,10.1,9.9,10.144,1/16/2024 17:14,CMM3,QC018,fail
M0002588,PART-029,LOT-02588,bore_diameter,50,50.4,49.6,49.816,1/4/2024 0:28,CMM3,QC002,pass
M0002589,PART-026,LOT-02589,outer_diameter,100,100.5,99.5,100.051,1/10/2024 19:28,CMM1,QC010,pass
M0002590,PART-048,LOT-02590,bore_diameter,50,50.4,49.6,50.096,1/10/2024 10:33,CMM3,QC004,pass
M0002591,PART-045,LOT-02591,bore_diameter,50,50.4,49.6,49.969,1/12/2024 15:07,CMM1,QC011,pass
M0002592,PART-042,LOT-02592,flatness,0,0.1,0,0.048,1/31/2024 0:53,CMM3,QC002,pass
M0002593,PART-020,LOT-02593,length,20,20.2,19.8,19.911,1/2/2024 4:30,CMM1,QC004,pass
M0002594,PART-047,LOT-02594,flatness,0,0.1,0,0.023,1/20/2024 4:25,CMM2,QC014,pass
M0002595,PART-011,LOT-02595,bore_diameter,50,50.4,49.6,49.919,1/25/2024 1:02,CMM1,QC006,pass
M0002596,PART-043,LOT-02596,thickness,5,5.05,4.95,5.029,1/13/2024 11:26,CMM2,QC009,pass
M0002597,PART-040,LOT-02597,length,20,20.2,19.8,20.133,1/3/2024 15:38,CMM3,QC012,pass
M0002598,PART-025,LOT-02598,width,10,10.1,9.9,9.974,1/27/2024 6:31,CMM1,QC015,pass
M0002599,PART-013,LOT-02599,thickness,5,5.05,4.95,4.991,1/21/2024 17:12,CMM2,QC019,pass
M0002600,PART-002,LOT-02600,angle,45,46,44,45.287,1/14/2024 23:54,CMM2,QC001,pass
M0002601,PART-030,LOT-02601,length,20,20.2,19.8,20.275,1/10/2024 23:32,CMM3,QC014,fail
M0002602,PART-006,LOT-02602,angle,45,46,44,44.871,1/13/2024 11:28,CMM2,QC016,pass
M0002603,PART-002,LOT-02603,outer_diameter,100,100.5,99.5,99.992,1/27/2024 16:11,CMM2,QC016,pass
M0002604,PART-005,LOT-02604,outer_diameter,100,100.5,99.5,100.004,1/19/2024 20:13,CMM3,QC020,pass
M0002605,PART-030,LOT-02605,angle,45,46,44,44.36,1/20/2024 13:28,CMM1,QC017,pass
M0002606,PART-050,LOT-02606,flatness,0,0.1,0,0,1/14/2024 0:44,CMM2,QC009,pass
M0002607,PART-018,LOT-02607,angle,45,46,44,46.439,1/3/2024 23:39,CMM3,QC011,fail
M0002608,PART-001,LOT-02608,width,10,10.1,9.9,9.977,1/30/2024 22:10,CMM1,QC008,pass
M0002609,PART-032,LOT-02609,bore_diameter,50,50.4,49.6,49.934,1/11/2024 21:52,CMM2,QC018,pass
M0002610,PART-024,LOT-02610,parallelism,0,0.1,0,0.048,1/22/2024 0:21,CMM1,QC014,pass
M0002611,PART-024,LOT-02611,outer_diameter,100,100.5,99.5,99.791,1/27/2024 19:51,CMM3,QC012,pass
M0002612,PART-027,LOT-02612,angle,45,46,44,45.271,1/9/2024 18:00,CMM3,QC013,pass
M0002613,PART-050,LOT-02613,outer_diameter,100,100.5,99.5,99.954,1/14/2024 7:25,CMM3,QC011,pass
M0002614,PART-028,LOT-02614,width,10,10.1,9.9,9.991,1/5/2024 17:25,CMM1,QC017,pass
M0002615,PART-042,LOT-02615,width,10,10.1,9.9,10.026,1/23/2024 21:36,CMM2,QC005,pass
M0002616,PART-022,LOT-02616,parallelism,0,0.1,0,0.011,1/24/2024 23:04,CMM3,QC018,pass
M0002617,PART-048,LOT-02617,outer_diameter,100,100.5,99.5,100.095,1/8/2024 6:08,CMM2,QC020,pass
M0002618,PART-026,LOT-02618,flatness,0,0.1,0,0.032,1/6/2024 8:17,CMM1,QC006,pass
M0002619,PART-034,LOT-02619,angle,45,46,44,44.89,1/7/2024 7:23,CMM2,QC005,pass
M0002620,PART-011,LOT-02620,parallelism,0,0.1,0,-0.02,1/11/2024 17:42,CMM1,QC008,fail
M0002621,PART-024,LOT-02621,flatness,0,0.1,0,-0.036,1/26/2024 4:03,CMM1,QC016,fail
M0002622,PART-015,LOT-02622,angle,45,46,44,44.725,1/27/2024 22:15,CMM1,QC018,pass
M0002623,PART-042,LOT-02623,width,10,10.1,9.9,10.098,1/23/2024 5:30,CMM3,QC012,pass
M0002624,PART-033,LOT-02624,angle,45,46,44,45.415,1/7/2024 3:44,CMM3,QC002,pass
M0002625,PART-016,LOT-02625,length,20,20.2,19.8,19.91,1/19/2024 19:35,CMM3,QC001,pass
M0002626,PART-013,LOT-02626,outer_diameter,100,100.5,99.5,99.78,1/3/2024 8:40,CMM1,QC001,pass
M0002627,PART-050,LOT-02627,flatness,0,0.1,0,0.016,1/4/2024 23:55,CMM2,QC001,pass
M0002628,PART-023,LOT-02628,length,20,20.2,19.8,20.036,1/21/2024 2:11,CMM3,QC010,pass
M0002629,PART-014,LOT-02629,thickness,5,5.05,4.95,5.009,1/15/2024 18:48,CMM3,QC007,pass
M0002630,PART-038,LOT-02630,thickness,5,5.05,4.95,4.996,1/4/2024 14:44,CMM2,QC008,pass
M0002631,PART-002,LOT-02631,outer_diameter,100,100.5,99.5,100.738,1/14/2024 14:22,CMM3,QC004,fail
M0002632,PART-028,LOT-02632,flatness,0,0.1,0,-0.004,1/29/2024 16:17,CMM2,QC015,fail
